Id,ClusterId,Description,Type,Language,LastUpdated,PublicationDate,CreatedDate,FirstReported,Publisher,NoDocuments,SourceUrl,SilobreakerUrl
5_2275517353707962368,16_2275231762609078276,Florida Becomes Third State To Report Case Of New Coronavirus Strand,Blog,en,2021-01-01T15:40:28Z,2021-01-01T15:40:28Z,2021-01-01T16:07:18Z,2021-01-01T15:40:28Z,"The Daily Caller - Breaking News, Opinion, Research, and Entertainment",2,https://dailycaller.com/2021/01/01/florida-third-state-report-uk-coronavirus-strand/,https://my.silobreaker.com/5_2275517353707962368
5_2275557254943997953,16_2275555214448656415,CDC: Florida Has More COVID Variant Cases Than Any Other State,News,en,2021-01-19T20:17:23Z,2021-01-19T20:17:23Z,2021-01-19T20:17:44Z,2021-01-19T20:17:23Z,Bay News 9 - Local Headlines - RSS,1,http://www.baynews9.com/fl/tampa/news/2021/01/19/cdc--florida-has-more-covid-variant-cases-than-any-other-state,https://my.silobreaker.com/5_2275557254943997953
5_2275770558740168784,16_2275769778129862866,Monroe County Reports 3 New COVID-19 Deaths,News,en,2021-04-20T20:16:00Z,2021-04-20T20:16:00Z,2021-04-20T20:49:08Z,2021-04-20T20:16:00Z,1180 WHAM,2,https://wham1180.iheart.com/content/2021-04-20-monroe-county-reports-3-new-covid-19-deaths/,https://my.silobreaker.com/5_2275770558740168784
5_2275777357673398344,16_2275776293595250697,Hamilton County Has 1 More COVID Death And 66 New Cases; Tennessee Has 12 More Deaths,News,en,2021-04-23T23:12:00Z,2021-04-23T23:12:00Z,2021-04-23T23:13:33Z,2021-04-23T23:12:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/4/23/427177/Hamilton-County-Has-1-More-COVID-Death.aspx,https://my.silobreaker.com/5_2275777357673398344
5_2275841774666645525,16_2275840861986095180,"Franklin County remains at 11 known active COVID-19 cases as positivity rate remains at 0%, no new cases in Tribe",News,en,2021-05-21T00:37:00Z,2021-05-21T00:37:00Z,2021-05-21T00:38:08Z,2021-05-21T00:37:00Z,MyMaloneTelegram.com,1,https://www.mymalonetelegram.com/news/local/franklin-county-remains-at-11-known-active-covid-19-cases-as-positivity-rate-remains-at/article_f7794281-8fde-5932-9df3-ae05f53edd12.html,https://my.silobreaker.com/5_2275841774666645525
5_2275771585237352471,16_2275770438481084464,"Florida COVID update for Wednesday: 5,571 new cases and 83 resident deaths",News,en,2021-04-21T03:12:00Z,2021-04-21T03:12:00Z,2021-04-21T19:44:42Z,2021-04-21T03:12:00Z,FLKeysNews,2,https://www.flkeysnews.com/news/local/article250834179.html#storylink=topdigest_latest,https://my.silobreaker.com/5_2275771585237352471
5_2275799248047964251,16_2275799248047964201,"Jackson County Public Health reports 131st Covid-19 death, 33 new cases",News,en,2021-05-01T21:47:00Z,2021-05-01T21:47:00Z,2021-05-01T21:48:11Z,2021-05-01T21:47:00Z,NewsWatch 12,1,https://www.kdrv.com/content/news/Jackson--574332391.html,https://my.silobreaker.com/5_2275799248047964251
5_2275869761747288216,16_2275869417076162580,"Hamilton County Has 2 More COVID Deaths, 50 More Cases; Tennessee Has 10 More Deaths",News,en,2021-06-01T23:54:00Z,2021-06-01T23:54:00Z,2021-06-01T23:55:38Z,2021-06-01T23:54:00Z,Chattanoogan,2,http://www.chattanoogan.com/2021/6/1/429288/Hamilton-County-Has-2-More-COVID.aspx,https://my.silobreaker.com/5_2275869761747288216
5_2275832102400294985,16_2275829899082072111,"Hamilton County Has No More COVID Deaths, 13 More Cases",News,en,2021-05-16T19:53:00Z,2021-05-16T19:53:00Z,2021-05-16T19:54:04Z,2021-05-16T19:53:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/5/16/428398/Hamilton-County-Has-No-More-COVID.aspx,https://my.silobreaker.com/5_2275832102400294985
5_2275834080350175240,16_2275834080350175235,"Florida Adds Over 1,900 New Covid Cases, Reports 58 More Resident Deaths Monday",News,en,2021-05-17T16:39:07Z,2021-05-17T16:39:07Z,2021-05-17T21:02:34Z,2021-05-17T16:39:07Z,NBC Miami,2,https://www.nbcmiami.com/news/local/florida-adds-over-1900-new-covid-cases-reports-58-more-resident-deaths-monday/2453094/,https://my.silobreaker.com/5_2275834080350175240
5_2275851578013384706,16_2275849408232816641,"Florida Adds 1,874 New Covid Cases, Reports 80 More Resident Deaths Tuesday",News,en,2021-05-25T15:15:05Z,2021-05-25T15:15:05Z,2021-05-25T19:54:11Z,2021-05-25T15:15:05Z,NBC Miami,2,https://www.nbcmiami.com/news/local/florida-adds-1874-new-covid-cases-reports-80-more-resident-deaths-tuesday/2458997/,https://my.silobreaker.com/5_2275851578013384706
5_2275803463558365293,16_2275802789248499839,"COVID-19 Count Tops 2,300 Cases In County – Transylvania County",News,en,2021-05-03T19:05:00Z,2021-05-03T19:05:00Z,2021-05-03T19:07:39Z,2021-05-03T19:05:00Z,Transylvania Times,1,https://www.transylvaniatimes.com/story/2021/05/03/covid-19/covid-19-count-tops-2300-cases-in-county-transylvania-county/49182.html,https://my.silobreaker.com/5_2275803463558365293
5_2275816735007309835,16_2275815745017348097,"158 new cases, zero new virus deaths in Monroe County",News,en,2021-05-09T20:13:00Z,2021-05-09T20:13:00Z,2021-05-09T20:13:41Z,2021-05-09T20:13:00Z,Rochesterfirst.com,1,https://www.rochesterfirst.com/coronavirus/158-new-cases-zero-new-virus-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275816735007309835
5_2275803116001558530,16_2275801179709505542,"Ongoing local COVID-19 updates: County hits 3469 COVID cases, 5900 vaccinated people through May 1",News,en,2021-05-03T14:01:20Z,2021-05-03T14:01:20Z,2021-05-03T16:06:59Z,2021-05-03T14:01:20Z,Baker County Press,1,https://bakercountypress.com/2021/05/local-officials-monitoring-covid-19-spread/,https://my.silobreaker.com/5_2275803116001558530
5_2275869414928678966,16_2275869392380100694,"Florida reports 5,937 COVID new cases and 95 more deaths from three-day weekend",News,en,2021-06-01T18:51:00Z,2021-06-01T18:51:00Z,2021-06-01T19:28:50Z,2021-06-01T18:51:00Z,Sun-Sentinel.com,2,https://www.sun-sentinel.com/coronavirus/fl-ne-florida-coronavirus-update-june-1-20210601-btpr2evz6ve2hk7iwkyyoky4qu-story.html#ed=rss_www.sun-sentinel.com/arcio/rss/category/news/,https://my.silobreaker.com/5_2275869414928678966
5_2275801359024390208,16_2275800408762875937,"204 new cases, zero new virus deaths in Monroe County",News,en,2021-05-02T20:29:00Z,2021-05-02T20:29:00Z,2021-05-02T20:30:09Z,2021-05-02T20:29:00Z,Rochesterfirst.com,1,https://www.rochesterfirst.com/news/local-news/204-new-cases-zero-new-virus-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275801359024390208
5_2275814546721472560,16_2275812443261239308,"Hamilton County Has No New COVID Deaths, 33 More Cases",News,en,2021-05-08T20:23:00Z,2021-05-08T20:23:00Z,2021-05-08T20:24:27Z,2021-05-08T20:23:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/5/8/427994/Hamilton-County-Has-No-New-COVID.aspx,https://my.silobreaker.com/5_2275814546721472560
5_2275781529160384524,16_2275781475473293348,"232 new cases, zero new virus deaths in Monroe County",News,en,2021-04-25T19:57:00Z,2021-04-25T19:57:00Z,2021-04-25T19:57:43Z,2021-04-25T19:57:00Z,Rochesterfirst.com,1,https://www.rochesterfirst.com/coronavirus-facts-first/232-new-cases-zero-new-virus-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275781529160384524
5_2275772934930825415,16_2275772084527300787,Forsyth County reports 69 new cases of COVID-19.,News,en,2021-04-21T22:53:00Z,2021-04-21T22:53:00Z,2021-04-21T22:55:14Z,2021-04-21T22:53:00Z,Winston-Salem Journal,1,https://journalnow.com/news/local/forsyth-county-reports-69-new-cases-of-covid-19/article_340e9a60-a2c4-11eb-b989-c308d11d2d64.html,https://my.silobreaker.com/5_2275772934930825415
5_2275798859252760579,16_2275792539309047886,"Florida Adds Over 5,400 New Covid Cases, Reports 78 More Resident Deaths Saturday",News,en,2021-05-01T16:04:58Z,2021-05-01T16:04:58Z,2021-05-01T20:18:53Z,2021-05-01T16:04:58Z,NBC Miami,1,https://www.nbcmiami.com/news/local/florida-adds-over-5400-new-covid-cases-reports-78-more-resident-deaths-saturday/2441586/,https://my.silobreaker.com/5_2275798859252760579
5_2275792235574329352,16_2275790279401275392,"Florida Adds Over 5,300 New Covid Cases, Reports 77 More Resident Deaths Friday",News,en,2021-04-30T15:44:08Z,2021-04-30T15:44:08Z,2021-04-30T20:15:52Z,2021-04-30T15:44:08Z,NBC Miami,3,https://www.nbcmiami.com/news/local/florida-adds-over-5300-new-covid-cases-reports-77-more-resident-deaths-friday/2441123/,https://my.silobreaker.com/5_2275792235574329352
5_2275805775173517314,16_2275805187819962368,"Hamilton County Has No New COVID Deaths, 34 More Cases",News,en,2021-05-04T20:45:55Z,2021-05-04T20:45:55Z,2021-05-05T01:19:38Z,2021-05-04T20:45:55Z,Chattanoogan,1,http://www.chattanoogan.com/2021/5/4/427764/Hamilton-County-Has-No-New-COVID.aspx,https://my.silobreaker.com/5_2275805775173517314
5_2275873719559651493,16_2275871530200072218,Five new cases of COVID-19 reported in Forsyth. County records another death,News,en,2021-06-03T17:28:00Z,2021-06-03T17:28:00Z,2021-06-03T18:04:28Z,2021-06-03T17:28:00Z,Winston-Salem Journal,1,https://journalnow.com/news/local/five-new-cases-of-covid-19-reported-in-forsyth-county-records-another-death/article_95d1d98e-c488-11eb-809a-bb3511a65c6a.html,https://my.silobreaker.com/5_2275873719559651493
5_2275779306514808950,16_2275779306514808867,"COVID in Collier County: State reports 99 new cases, no additional deaths",News,en,2021-04-24T19:35:00Z,2021-04-24T19:35:00Z,2021-04-24T19:36:19Z,2021-04-24T19:35:00Z,Naples Daily News,1,https://www.naplesnews.com/story/news/2021/04/24/april-10-state-reports-99-new-covid-cases-collier-county-no-additional-deaths/7366547002/,https://my.silobreaker.com/5_2275779306514808950
5_2275882746507165863,16_2275882438343262285,6 More COVID-19 Deaths in Monroe County,News,en,2021-06-07T20:51:00Z,2021-06-07T20:51:00Z,2021-06-07T20:52:29Z,2021-06-07T20:51:00Z,1180 WHAM,1,https://wham1180.iheart.com/content/2021-06-07-6-more-covid-19-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275882746507165863
5_2275829943105486862,16_2275827951314403365,"Orange County Reports 55 New Cases Of COVID-19, Two Deaths",News,en,2021-05-15T20:26:00Z,2021-05-15T20:26:00Z,2021-05-15T20:26:57Z,2021-05-15T20:26:00Z,CBS Los Angeles,2,https://losangeles.cbslocal.com/2021/05/15/orange-county-reports-55-new-cases-of-covid-19-two-deaths/,https://my.silobreaker.com/5_2275829943105486862
5_2275192224281001984,16_2275191816192000007,"COVID-19: Florida reports 8,958 new cases, 141 new hospitalizations",News,en,2020-12-13T20:24:04Z,2020-12-13T20:24:04Z,2020-12-14T00:16:45Z,2020-12-13T20:24:04Z,Click Orlando - News Headlines - RSS,1,https://www.clickorlando.com/news/local/2020/12/13/covid-19-florida-reports-8958-new-cases-141-new-hospitalizations/,https://my.silobreaker.com/5_2275192224281001984
5_2275811788278726916,,Michigan reports most Covid deaths; Florida worst in new cases,Press Release,en,2021-05-07T12:14:00Z,2021-05-07T12:14:00Z,2021-05-07T12:56:43Z,2021-05-07T12:14:00Z,Namibia Press Agency,1,https://www.nampa.org/index.php?model=categories&function=display&id=21216671,https://my.silobreaker.com/5_2275811788278726916
5_2274838397929390081,16_2274836209006018573,"Coronavirus: Florida Sets New State Daily Case Record Of 15,299",Blog,en,2020-07-12T23:33:38Z,2020-07-12T23:33:38Z,2020-07-13T00:44:09Z,2020-07-12T23:33:38Z,SecurityPhresh,1,http://securityphresh.com/security-news-display.php?newsid=190079,https://my.silobreaker.com/5_2274838397929390081
5_2275535285213200384,16_2275533197372555322,"Coronavirus: Florida reports 15,000 new cases if COVID-19, 346 deaths",News,en,2021-01-09T20:36:29Z,2021-01-09T20:36:29Z,2021-01-09T20:47:46Z,2021-01-09T20:36:29Z,Click Orlando - News Headlines - RSS,1,https://www.clickorlando.com/news/local/2021/01/09/coronavirus-florida-reports-15000-new-cases-if-covid-19-346-deaths/,https://my.silobreaker.com/5_2275535285213200384
5_2275849662374084712,16_2275849179190263857,24 More COVID-19 Deaths in Monroe County,News,en,2021-05-24T19:23:00Z,2021-05-24T19:23:00Z,2021-05-24T19:27:29Z,2021-05-24T19:23:00Z,1180 WHAM,1,https://wham1180.iheart.com/content/2021-05-24-24-more-covid-19-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275849662374084712
5_2275853766215336070,16_2275851641280266422,This Is How Many People Have Died From COVID-19 In Florida,News,en,2021-05-26T15:05:00Z,2021-05-26T15:05:00Z,2021-05-26T15:42:00Z,2021-05-26T15:05:00Z,Orlando - Patch,1,https://patch.com/florida/orlando/how-many-people-have-died-covid-19-florida,https://my.silobreaker.com/5_2275853766215336070
5_2275838436403315735,16_2275838652225421327,"Union County seeing moderate COVID growth, Montour low; State registers 1,200 new cases",News,en,2021-05-19T16:00:00Z,2021-05-19T16:00:00Z,2021-05-20T22:32:31Z,2021-05-19T16:00:00Z,Daily Item,1,https://www.dailyitem.com/coronavirus/union-county-seeing-moderate-covid-growth-montour-low-state-registers-1-200-new-cases/article_3d17fcec-b8b7-11eb-b092-933c6d39105b.html,https://my.silobreaker.com/5_2275838436403315735
5_2275872664071438358,16_2275870470416892043,No new cases of COVID-19 in Marion County on Wednesday; only four active cases remain,News,en,2021-06-03T02:05:00Z,2021-06-03T02:05:00Z,2021-06-03T02:10:45Z,2021-06-03T02:05:00Z,WJBD,1,https://southernillinoisnow.com/2021/06/02/no-new-cases-of-covid-19-in-marion-county-on-wednesday-only-four-active-cases-remain/,https://my.silobreaker.com/5_2275872664071438358
5_2275786034581078050,16_2275783804419309659,Monroe County Reports 18 New COVID-19 Deaths,News,en,2021-04-27T21:29:00Z,2021-04-27T21:29:00Z,2021-04-27T21:30:43Z,2021-04-27T21:29:00Z,1180 WHAM,1,https://wham1180.iheart.com/content/2021-04-27-monroe-county-reports-18-new-covid-19-deaths/,https://my.silobreaker.com/5_2275786034581078050
5_2275805691572650119,16_2275803495837728768,5 New COVID-19 Deaths in Monroe County,News,en,2021-05-04T19:32:00Z,2021-05-04T19:32:00Z,2021-05-04T20:02:24Z,2021-05-04T19:32:00Z,1180 WHAM,1,https://wham1180.iheart.com/content/2021-05-04-5-new-covid-19-deaths-in-monroe-county/,https://my.silobreaker.com/5_2275805691572650119
5_2275532550862536704,16_2275530975800721428,"The Point, Jan. 8, 2021: 19,816 Cases: Florida COVID-19 Report Breaks Another Daily Record",News,en,2021-01-08T12:49:57Z,2021-01-08T12:49:57Z,2021-01-08T13:18:59Z,2021-01-08T12:49:57Z,WUFT News - RSS,1,https://www.wuft.org/news/2021/01/08/the-point-jan-8-2021-19816-cases-florida-covid-19-report-breaks-another-daily-record/,https://my.silobreaker.com/5_2275532550862536704
5_2275750869536342018,16_2275749574603702315,"COVID-19 in Florida: 5,520 new cases and 7 more dead",News,en,2021-04-11T21:47:00Z,2021-04-11T21:47:00Z,2021-04-11T21:47:49Z,2021-04-11T21:47:00Z,Arca Max,3,https://www.arcamax.com/newsheadlines/s-2502911,https://my.silobreaker.com/5_2275750869536342018
5_2275763979924013172,16_2275763875771056157,"COVID-19 death toll surpasses 35K in Florida, another 6K new cases confirmed",News,en,2021-04-17T20:33:00Z,2021-04-17T20:33:00Z,2021-04-17T20:34:04Z,2021-04-17T20:33:00Z,Florida Politics,5,https://floridapolitics.com/archives/421276-covid-19-death-toll-surpasses-35k-in-florida-another-6k-new-cases-confirmed/,https://my.silobreaker.com/5_2275763979924013172
5_2275779366644350993,16_2275778170495959047,COVID TROUBLE FLORIDA: Seismic Jump In New Cases,News,en,2021-04-24T20:27:00Z,2021-04-24T20:27:00Z,2021-04-24T20:27:43Z,2021-04-24T20:27:00Z,Boca News Now,1,https://bocanewsnow.com/2021/04/24/covid-trouble-florida-seismic-jump-in-new-cases/,https://my.silobreaker.com/5_2275779366644350993
5_2275517353707962368,16_2275231762609078276,Florida Becomes Third State To Report Case Of New Coronavirus Strand,Blog,en,2021-01-01T15:40:28Z,2021-01-01T15:40:28Z,2021-01-01T16:07:18Z,2021-01-01T15:40:28Z,"The Daily Caller - Breaking News, Opinion, Research, and Entertainment",2,https://dailycaller.com/2021/01/01/florida-third-state-report-uk-coronavirus-strand/,https://my.silobreaker.com/5_2275517353707962368
5_2275557254943997953,16_2275555214448656415,CDC: Florida Has More COVID Variant Cases Than Any Other State,News,en,2021-01-19T20:17:23Z,2021-01-19T20:17:23Z,2021-01-19T20:17:44Z,2021-01-19T20:17:23Z,Bay News 9 - Local Headlines - RSS,1,http://www.baynews9.com/fl/tampa/news/2021/01/19/cdc--florida-has-more-covid-variant-cases-than-any-other-state,https://my.silobreaker.com/5_2275557254943997953
5_2275770558740168784,16_2275769778129862866,Monroe County Reports 3 New COVID-19 Deaths,News,en,2021-04-20T20:16:00Z,2021-04-20T20:16:00Z,2021-04-20T20:49:08Z,2021-04-20T20:16:00Z,1180 WHAM,2,https://wham1180.iheart.com/content/2021-04-20-monroe-county-reports-3-new-covid-19-deaths/,https://my.silobreaker.com/5_2275770558740168784
5_2275777357673398344,16_2275776293595250697,Hamilton County Has 1 More COVID Death And 66 New Cases; Tennessee Has 12 More Deaths,News,en,2021-04-23T23:12:00Z,2021-04-23T23:12:00Z,2021-04-23T23:13:33Z,2021-04-23T23:12:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/4/23/427177/Hamilton-County-Has-1-More-COVID-Death.aspx,https://my.silobreaker.com/5_2275777357673398344
5_2275841774666645525,16_2275840861986095180,"Franklin County remains at 11 known active COVID-19 cases as positivity rate remains at 0%, no new cases in Tribe",News,en,2021-05-21T00:37:00Z,2021-05-21T00:37:00Z,2021-05-21T00:38:08Z,2021-05-21T00:37:00Z,MyMaloneTelegram.com,1,https://www.mymalonetelegram.com/news/local/franklin-county-remains-at-11-known-active-covid-19-cases-as-positivity-rate-remains-at/article_f7794281-8fde-5932-9df3-ae05f53edd12.html,https://my.silobreaker.com/5_2275841774666645525
5_2275771585237352471,16_2275770438481084464,"Florida COVID update for Wednesday: 5,571 new cases and 83 resident deaths",News,en,2021-04-21T03:12:00Z,2021-04-21T03:12:00Z,2021-04-21T19:44:42Z,2021-04-21T03:12:00Z,FLKeysNews,2,https://www.flkeysnews.com/news/local/article250834179.html#storylink=topdigest_latest,https://my.silobreaker.com/5_2275771585237352471
5_2275799248047964251,16_2275799248047964201,"Jackson County Public Health reports 131st Covid-19 death, 33 new cases",News,en,2021-05-01T21:47:00Z,2021-05-01T21:47:00Z,2021-05-01T21:48:11Z,2021-05-01T21:47:00Z,NewsWatch 12,1,https://www.kdrv.com/content/news/Jackson--574332391.html,https://my.silobreaker.com/5_2275799248047964251
5_2275869761747288216,16_2275869417076162580,"Hamilton County Has 2 More COVID Deaths, 50 More Cases; Tennessee Has 10 More Deaths",News,en,2021-06-01T23:54:00Z,2021-06-01T23:54:00Z,2021-06-01T23:55:38Z,2021-06-01T23:54:00Z,Chattanoogan,2,http://www.chattanoogan.com/2021/6/1/429288/Hamilton-County-Has-2-More-COVID.aspx,https://my.silobreaker.com/5_2275869761747288216
5_2275832102400294985,16_2275829899082072111,"Hamilton County Has No More COVID Deaths, 13 More Cases",News,en,2021-05-16T19:53:00Z,2021-05-16T19:53:00Z,2021-05-16T19:54:04Z,2021-05-16T19:53:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/5/16/428398/Hamilton-County-Has-No-More-COVID.aspx,https://my.silobreaker.com/5_2275832102400294985
5_2275834080350175240,16_2275834080350175235,"Florida Adds Over 1,900 New Covid Cases, Reports 58 More Resident Deaths Monday",News,en,2021-05-17T16:39:07Z,2021-05-17T16:39:07Z,2021-05-17T21:02:34Z,2021-05-17T16:39:07Z,NBC Miami,2,https://www.nbcmiami.com/news/local/florida-adds-over-1900-new-covid-cases-reports-58-more-resident-deaths-monday/2453094/,https://my.silobreaker.com/5_2275834080350175240
5_2275851578013384706,16_2275849408232816641,"Florida Adds 1,874 New Covid Cases, Reports 80 More Resident Deaths Tuesday",News,en,2021-05-25T15:15:05Z,2021-05-25T15:15:05Z,2021-05-25T19:54:11Z,2021-05-25T15:15:05Z,NBC Miami,2,https://www.nbcmiami.com/news/local/florida-adds-1874-new-covid-cases-reports-80-more-resident-deaths-tuesday/2458997/,https://my.silobreaker.com/5_2275851578013384706
5_2275803463558365293,16_2275802789248499839,"COVID-19 Count Tops 2,300 Cases In County – Transylvania County",News,en,2021-05-03T19:05:00Z,2021-05-03T19:05:00Z,2021-05-03T19:07:39Z,2021-05-03T19:05:00Z,Transylvania Times,1,https://www.transylvaniatimes.com/story/2021/05/03/covid-19/covid-19-count-tops-2300-cases-in-county-transylvania-county/49182.html,https://my.silobreaker.com/5_2275803463558365293
5_2275807976495251626,16_2275806574188429349,Orange County Reports Just 47 New Cases of COVID-19,News,en,2021-05-05T20:48:00Z,2021-05-05T20:48:00Z,2021-05-05T21:17:51Z,2021-05-05T20:48:00Z,MyNewsLa.com,1,https://mynewsla.com/hollywood/2021/05/05/orange-county-reports-just-47-new-cases-of-covid-19/,https://my.silobreaker.com/5_2275807976495251626
5_2275823154641240064,16_2275821974867410999,"Hamilton County Has 1 More COVID Death, 59 More Cases; Tennessee Has 4 More Deaths",News,en,2021-05-12T17:39:48Z,2021-05-12T17:39:48Z,2021-05-13T00:49:58Z,2021-05-12T17:39:48Z,Chattanoogan,1,http://www.chattanoogan.com/2021/5/12/428202/Hamilton-County-Has-1-More-COVID-Death.aspx,https://my.silobreaker.com/5_2275823154641240064
5_2275786056055914579,16_2275783930047103039,"Florida COVID Update For Tuesday: Cases, Deaths, Vaccine Count",News,en,2021-04-27T21:49:00Z,2021-04-27T21:49:00Z,2021-04-27T21:52:28Z,2021-04-27T21:49:00Z,NewsBeezer,1,https://newsbeezer.com/florida-covid-update-for-tuesday-cases-deaths-vaccine-count/,https://my.silobreaker.com/5_2275786056055914579
5_2275702354793725953,16_2275701911204134944,Pandemic Milestone: Florida Surpasses 2 Million Coronavirus Cases,News,en,2021-03-21T19:48:08Z,2021-03-21T19:48:08Z,2021-03-21T19:53:00Z,2021-03-21T19:48:08Z,News Chant,1,https://us.newschant.com/us-news/miami/pandemic-milestone-florida-surpasses-2-million-coronavirus-cases/,https://my.silobreaker.com/5_2275702354793725953
5_2275759490609447036,16_2275759490609446960,"COVID In Florida: 6,762 New Cases, 78 Deaths Reported On Thursday",News,en,2021-04-15T19:12:00Z,2021-04-15T19:12:00Z,2021-04-15T19:35:43Z,2021-04-15T19:12:00Z,CBS Miami,1,https://miami.cbslocal.com/2021/04/15/covid-florida-6762-new-cases-78-deaths-thursday/,https://my.silobreaker.com/5_2275759490609447036
5_2275759194843906049,16_2275759194843906048,"Florida Adds Over 6,700 New Covid Cases, Reports 74 More Resident Deaths Thursday",News,en,2021-04-15T14:56:35Z,2021-04-15T14:56:35Z,2021-04-15T19:24:55Z,2021-04-15T14:56:35Z,NBC Miami,1,https://www.nbcmiami.com/news/local/florida-adds-over-6700-new-covid-cases-reports-74-more-resident-deaths-thursday/2429685/,https://my.silobreaker.com/5_2275759194843906049
5_2275779465428598912,16_2275779465428598858,"COVID In Florida:  7,411 New Cases, 54 Deaths Reported On Saturday",News,en,2021-04-24T21:55:00Z,2021-04-24T21:55:00Z,2021-04-24T21:56:21Z,2021-04-24T21:55:00Z,CBS Miami,2,https://miami.cbslocal.com/2021/04/24/covid-in-florida-7411-new-cases-54-deaths-reported-on-saturday/,https://my.silobreaker.com/5_2275779465428598912
5_2275814721741389826,16_2275814716372680747,5 more local COVID-19 deaths as new cases continue to pop up across Florida,News,en,2021-05-08T22:58:00Z,2021-05-08T22:58:00Z,2021-05-08T22:58:43Z,2021-05-08T22:58:00Z,Ocala News,2,https://www.ocala-news.com/2021/05/08/5-more-local-covid-19-deaths-as-new-cases-continue-to-pop-up-across-florida/,https://my.silobreaker.com/5_2275814721741389826
5_2275759792330899559,16_2275759738643808266,"Franklin County Is Purple Again, As COVID Cases Rise Statewide",News,en,2021-04-15T23:37:00Z,2021-04-15T23:37:00Z,2021-04-15T23:38:09Z,2021-04-15T23:37:00Z,WCBE 90.5 FM,1,https://www.wcbe.org/post/franklin-county-purple-again-covid-cases-rise-statewide,https://my.silobreaker.com/5_2275759792330899559
5_2275768566949085297,16_2275768566949085233,"Coronavirus update: Benton, Franklin County add over 100 new cases",News,en,2021-04-19T23:17:00Z,2021-04-19T23:17:00Z,2021-04-19T23:18:31Z,2021-04-19T23:17:00Z,YakTriNews.com,1,https://www.yaktrinews.com/coronavirus-update-benton-franklin-county-add-over-100-new-cases/,https://my.silobreaker.com/5_2275768566949085297
5_2275862697599828083,16_2275862697599828017,Six New COVID-19 Cases Reported in Clay County,News,en,2021-05-30T17:03:00Z,2021-05-30T17:03:00Z,2021-05-30T17:04:05Z,2021-05-30T17:03:00Z,KICD AM 1240,1,https://kicdam.com/news/170071-six-new-covid-19-cases-reported-in-clay-county/,https://my.silobreaker.com/5_2275862697599828083
5_2275874116844126402,16_2275873660503851127,"Hamilton County Has 1 More COVID Death, 9 New Cases; Testing In Tennessee Tops 8 Million",News,en,2021-06-03T23:14:00Z,2021-06-03T23:14:00Z,2021-06-03T23:16:38Z,2021-06-03T23:14:00Z,Chattanoogan,1,http://www.chattanoogan.com/2021/6/3/429399/Hamilton-County-Has-1-More-COVID-Death.aspx,https://my.silobreaker.com/5_2275874116844126402
5_2275757421508952313,16_2275757168105881600,"Virus Death Total Now 31 – Transylvania County, NC",News,en,2021-04-14T21:05:00Z,2021-04-14T21:05:00Z,2021-04-14T21:09:21Z,2021-04-14T21:05:00Z,Transylvania Times,1,https://www.transylvaniatimes.com/story/2021/04/15/covid-19/virus-death-total-now-31-transylvania-county-nc/48936.html,https://my.silobreaker.com/5_2275757421508952313
5_2275197628171943937,16_2275195549592322108,Gap In Florida Covid Deaths Appeared Before Election,Blog,en,2020-12-16T03:00:53Z,2020-12-16T03:00:53Z,2020-12-16T03:05:16Z,2020-12-16T03:00:53Z,Taegan Goddard's Political Wire,1,https://politicalwire.com/2020/12/15/mysterious-gap-in-covid-deaths-emerged-before-election/,https://my.silobreaker.com/5_2275197628171943937
5_2275528139880792066,16_2275526391879434240,"The Point, Jan. 6, 2021: Florida’s Weekly Average Of COVID-19 Cases Reaches New Peak",News,en,2021-01-06T12:37:54Z,2021-01-06T12:37:54Z,2021-01-06T12:48:19Z,2021-01-06T12:37:54Z,WUFT News - RSS,1,https://www.wuft.org/news/2021/01/06/the-point-jan-6-2021-floridas-weekly-average-of-covid-19-cases-reaches-new-peak/,https://my.silobreaker.com/5_2275528139880792066
5_2275888865761820837,16_2275886661369856084,COVID-19 LIVE UPDATES: 42.5% of population in Missouri has received at least 1 vaccine dose,News,en,2021-06-10T13:54:00Z,2021-06-10T13:54:00Z,2021-06-10T14:33:26Z,2021-06-10T13:54:00Z,Kansas City Channel,1,https://www.kmbc.com/article/covid-19-live-updates-coronavirus-in-kansas-city-missouri-kansas-coronavirus-06102021/36684618,https://my.silobreaker.com/5_2275888865761820837
5_2275775094426959873,16_2275774942828036164,"Florida Reports 6,684 New Coronavirus Cases, 84 Deaths Thursday",News,en,2021-04-22T22:16:12Z,2021-04-22T22:16:12Z,2021-04-23T00:17:13Z,2021-04-22T22:16:12Z,WUSF Public Media,5,https://wusfnews.wusf.usf.edu/local-state/2021-04-22/florida-reports-6-684-new-coronavirus-cases-84-deaths-thursday,https://my.silobreaker.com/5_2275775094426959873
